codigo_escola,codigo_municipio,sre,municipio,escola,localizacao,dependencia
17055660,1721000,PALMAS,Palmas,ESCOLA MUNICIPAL DE TEMPO INTEGRAL ANISIO SPINOLA TEIXEIRA,Urbana,Municipal
17055679,1721000,PALMAS,Palmas,CENTRO MUNICIPAL DE EDUCACAO INFANTIL CASTELO ENCANTADO,Urbana,Municipal
17055687,1714880,ARAGUAINA,Nova Olinda,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA MARIA LIEGE FEITOZA,Urbana,Municipal
17055695,1718501,PEDRO AFONSO,Recursolândia,CENTRO MUNICIPAL DE EDUCACAO INFANTIL GOTINHA DA ALEGRIA,Urbana,Municipal
17055709,1720259,GURUPI,São Salvador do Tocantins,CRECHE MUNICIPAL ANA LUIZA RIBEIRO NUNES,Rural,Municipal
17055733,1720903,DIANOPOLIS,Taguatinga,ESCOLA MUNICIPAL MARIA GUEDES LIMA,Urbana,Municipal
17055741,1702109,ARAGUAINA,Araguaína,COLEGIO INTELECTUS,Urbana,Privada
17055750,1700400,DIANOPOLIS,Almas,ESCOLA MUNICIPAL PREFEITO MANOEL NEPOMUCENO LOPES,Urbana,Municipal
17055768,1720002,TOCANTINOPOLIS,Santa Terezinha do Tocantins,CRECHE MUNICIPAL PROFESSORA FRANCISCA GOMES DA COSTA,Urbana,Municipal
17055776,1708304,GUARAI,Goianorte,CRECHE MUNICIPAL EDILEUZA MARIA ARAUJO SILVA,Urbana,Municipal
17055784,1716703,GUARAI,Colméia,CENTRO MUNICIPAL DE EDUCACAO INFANTIL EURIPEDES VIEIRA DE SOUSA,Urbana,Municipal
17055792,1716703,GUARAI,Colméia,ESCOLA MUNICIPAL AMBROZINA LIMA DO PRADO,Rural,Municipal
17055822,1702109,ARAGUAINA,Araguaína,INSTITUTO POSITIVE DE EDUCACAO TECNOLOGICA LTDA,Urbana,Privada
17055830,1721000,PALMAS,Palmas,INTERACAO VOZES ATIVAS - TEOTONIO,Urbana,Privada
17055849,1709500,GURUPI,Gurupi,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ONEIDE DE SOUSA COELHO,Urbana,Municipal
17055857,1720259,GURUPI,São Salvador do Tocantins,COLEGIO ESTADUAL FAMILIA AGRICOLA JOSE PORFIRIO DE SOUZA,Rural,Estadual
17055865,1721000,PALMAS,Palmas,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ANA LUIZA DE ARAUJO NAPUNUCENO,Urbana,Municipal
17055873,1709500,GURUPI,Gurupi,CENTRO MUNICIPAL DE EDUCACAO INFANTIL TANIA MARIA MARINHO SCOTTA,Urbana,Municipal
17055881,1701051,TOCANTINOPOLIS,Angico,CEMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL MAE CAMILA,Urbana,Municipal
17055903,1700400,DIANOPOLIS,Almas,CENTRO EDUCACIONAL MUNICIPAL DE EDUCACAO INFANTIL GESUITA BARBOSA DOS SANTOS PACINI,Urbana,Municipal
17055920,1718204,PORTO NACIONAL,Porto Nacional,ESCOLA MUNICIPAL JACINTO BISPO ARANTES SENHOR RIO,Urbana,Municipal
17055938,1721000,PALMAS,Palmas,PEQUENINOS SOCIEDADE EDUCACIONAL,Urbana,Privada
17055946,1711902,PARAISO,Lagoa da Confusão,CENTRO EDUCACIONAL DINAMICO,Urbana,Privada
17055954,1707009,DIANOPOLIS,Dianópolis,ESCOLA MUNICIPAL IMACULADA CONCEICAO II,Urbana,Municipal
17055962,1721000,PALMAS,Palmas,COLEGIO PRESBITERIANO MACKENZIE PALMAS,Urbana,Privada
17055989,1703057,COLINAS DO TOCANTINS,Bandeirantes do Tocantins,CMEI-SENADOR JOAO RIBEIRO,Urbana,Municipal
17055997,1718709,MIRACEMA DO TOCANTINS,Rio dos Bois,ESCOLA MUNICIPAL ILANNA TAVARES DA COSTA,Urbana,Municipal
17056004,1716703,GUARAI,Colméia,CENTRO EDUCACIONAL ARTE DO SABER - CEAS,Urbana,Privada
17056012,1707702,ARAGUAINA,Filadélfia,ESCOLA ESTADUAL PROFESSOR JOSE FRANCISCO DOS MONTES,Rural,Estadual
17056039,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL INDIGENA SIMSARI,Rural,Municipal
17056047,1702109,ARAGUAINA,Araguaína,ESCOLA DE TEMPO INTEGRAL JOAQUIM CARLOS SABINO DOS SANTOS,Urbana,Municipal
17056055,1702109,ARAGUAINA,Araguaína,CEI MUNICIPAL ELIZABETH ALVES CARVALHO,Urbana,Municipal
17056063,1721000,PALMAS,Palmas,CENTRO EDUCACIONAL CONCEITO,Urbana,Privada
17056071,1703107,PARAISO,Barrolândia,ESCOLA MUNICIPAL MARCELLA COUTO CABRAL,Urbana,Municipal
17056080,1712801,TOCANTINOPOLIS,Maurilândia do Tocantins,CMEI CENTRO MUNICIPAL DE EDUCACAO INFANTIL TIMOTEA ALVES LIMA - VOVO TIMOTIA,Urbana,Municipal
17056098,1706001,GUARAI,Couto Magalhães,ESCOLA DE CAMPO SENADOR JOAO RIBEIRO,Rural,Municipal
17056101,1721000,PALMAS,Palmas,ESCOLA MUNICIPAL DE TEMPO INTEGRAL PROFESSOR FIDENCIO BOGO,Rural,Municipal
17056110,1721000,PALMAS,Palmas,ESCOLA MUNICIPAL DE TEMPO INTEGRAL ALMIRANTE TAMANDARE,Urbana,Municipal
17056128,1707009,DIANOPOLIS,Dianópolis,ESCOLA MUNICIPAL PROFESSOR RENATO RODRIGUES ALVES,Urbana,Municipal
17056144,1717909,PORTO NACIONAL,Ponte Alta do Tocantins,ESCOLA MUNICIPAL DE EDUCACAO BASICA CLEYTON MAIA BARROS,Urbana,Municipal
17056152,1702109,ARAGUAINA,Araguaína,EDUCANDARIO DE ARAGUAINA,Urbana,Privada
17056160,1717503,PARAISO,Pium,CMEI-LIGIA MARIA RODRIGUES BRAGA,Urbana,Municipal
17056179,1716109,PARAISO,Paraíso do Tocantins,CRECHE MUNICIPAL PROFESSORA MARIA DO CARMO FERREIRA,Urbana,Municipal
17056195,1702208,ARAGUATINS,Araguatins,ESCOLA MUNICIPAL SAO VICENTE FERRER,Urbana,Municipal
17056209,1702554,ARAGUATINS,Augustinópolis,CRECHE MUNICIPAL MARIA CAYRES DE ALMEIDA,Urbana,Municipal
17056233,1707405,ARAGUATINS,Esperantina,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PASSINHO DA CRIANCA,Urbana,Municipal
17056241,1702109,ARAGUAINA,Araguaína,ESCOLA DE ARTES DE ARAGUAINA RAIMUNDO PAULINO,Urbana,Municipal
17056250,1702109,ARAGUAINA,Araguaína,CENTRO DE EDUCACAO INFANTIL-CEI PREFEITO JOAO BATISTA DE JESUS RIBEIRO,Urbana,Municipal
17056268,1710508,PEDRO AFONSO,Itacajá,ESCOLA INDIGENA BARRA,Rural,Estadual
17056276,1709005,ARAGUAINA,Goiatins,ESCOLA INDIGENA KEN POJKRE,Rural,Estadual
17056314,1716505,PEDRO AFONSO,Pedro Afonso,ESCOLA MUNICIPAL JOSE COMBAS ALAMEDA,Urbana,Municipal
17056322,1702109,ARAGUAINA,Araguaína,CLINICA ESCOLA MUNDO AUTISTA,Urbana,Municipal
17056330,1702109,ARAGUAINA,Araguaína,ESCOLA MUNICIPAL JOSE GOMES SOBRINHO,Urbana,Municipal
17056349,1718303,ARAGUATINS,Praia Norte,CENTRO EDUCACIONAL NOGUEIRA LIMA,Urbana,Municipal
17056365,1720200,ARAGUATINS,São Miguel do Tocantins,CRECHE MUNICIPAL PARAISO DO SABER,Urbana,Municipal
17056381,1700301,TOCANTINOPOLIS,Aguiarnópolis,CRECHE MUNICIPAL PROINFANCIA PROFESSORA MARIA AMELIA MORAIS DA SILVA FERNANDES,Urbana,Municipal
17056390,1721000,PALMAS,Palmas,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOAO E MARIA,Urbana,Municipal
17056403,1708304,GUARAI,Goianorte,ESCOLA MUNICIPAL ANTONIO COELHO RIBEIRO,Rural,Municipal
17056411,1702554,ARAGUATINS,Augustinópolis,CRECHE MUNICIPAL PERMINA FERREIRA DE ALMEIDA,Urbana,Municipal
17056420,1721000,PALMAS,Palmas,COLEGIO DOM BOSCO TAQUARALTO,Urbana,Privada
17056438,1721000,PALMAS,Palmas,ESCOLA ESTADUAL PROFESSORA ELIZANGELA GLORIA CARDOSO,Urbana,Estadual
17056446,1721000,PALMAS,Palmas,COLEGIO OLIMPO PALMAS INTEGRAL,Urbana,Privada
17056454,1705508,COLINAS DO TOCANTINS,Colinas do Tocantins,ESCOLA MUNICIPAL NOSSA SENHORA APARECIDA,Urbana,Municipal
17056462,1707207,MIRACEMA DO TOCANTINS,Dois Irmãos do Tocantins,ESCOLA MUNICIPAL PROFESSOR ANTONIO PEREIRA ARRUDA,Urbana,Municipal
17056470,1707009,DIANOPOLIS,Dianópolis,ESCOLA MUNICIPAL BATISTA B H FOREMAN,Urbana,Municipal
17056497,1718204,PORTO NACIONAL,Porto Nacional,ESCOLA MUNICIPAL CABO WILSON COSTA FARIAS,Urbana,Municipal
17056500,1712454,TOCANTINOPOLIS,Luzinópolis,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA RITA GONCALVES,Urbana,Municipal
17056519,1718865,ARAGUAINA,Santa Fé do Araguaia,CENTRO EDUCACIONAL EVANGELICO SHEKINAH,Urbana,Privada
17056527,1721000,PALMAS,Palmas,INTERACAO VOZES ATIVAS - CAPIM DOURADO,Urbana,Privada
17056535,1721000,PALMAS,Palmas,CENTRO DE FORMACAO PROFISSIONAL DE TAQUARALTO,Urbana,Privada
17056543,1720200,ARAGUATINS,São Miguel do Tocantins,CRECHE MUNICIPAL CAMINHO DO FUTURO,Rural,Municipal
17056551,1704600,PARAISO,Chapada de Areia,CENTRO MUNICIPAL DE EDUCACAO INFANTIL RICARDO ARAUJO AIRES,Urbana,Municipal
17056586,1721000,PALMAS,Palmas,CENTRO EDUCACIONAL JCC LTDA,Urbana,Privada
17056594,1701101,PALMAS,Aparecida do Rio Negro,CENTRO MUNICIPAL DE EDUCACAO INFANTIL AQUARELA,Urbana,Municipal
17056608,1705508,COLINAS DO TOCANTINS,Colinas do Tocantins,ESCOLA MUNICIPAL PROFESSORA ODETE CARVALHO DOS SANTOS,Urbana,Municipal
17056616,1721000,PALMAS,Palmas,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ROMILDA BUDKE GUARDA,Urbana,Municipal
17056624,1721000,PALMAS,Palmas,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ANA LUISA RODRIGUES VALDEVINO,Urbana,Municipal
17056632,1709500,GURUPI,Gurupi,CENTRO MUNICIPAL DE EDUCACAO INFANTIL SENADOR JOAO RIBEIRO,Urbana,Municipal
17056640,1709500,GURUPI,Gurupi,CENTRO MUNICIPAL DE EDUCACAO INFANTIL RAIMUNDA REGINO DE LIMA,Urbana,Municipal
17056659,1721000,PALMAS,Palmas,CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO - CAEE - MARCIA DIAS COSTA NUNES,Urbana,Estadual
